City,Date,Latitude,Longitude,Temperature C,Cloud Cover %,Precipitation mm,Humidity %,Wind Speed km,Snow Depth mm,Snow mm,Conditions
LOS ANGELES,2018-05-13,34.0536,-118.245,16.6,55.8,1.0,70.5,25.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2018-05-14,34.0536,-118.245,16.8,18.5,0.0,69.84,13.0,0.0,0.0,Clear
LOS ANGELES,2018-05-15,34.0536,-118.245,17.0,20.0,0.0,69.12,23.0,0.0,0.0,Clear
LOS ANGELES,2018-05-16,34.0536,-118.245,18.0,1.7,0.0,63.21,29.0,0.0,0.0,Clear
LOS ANGELES,2018-05-17,34.0536,-118.245,17.8,16.7,0.0,66.84,13.0,0.0,0.0,Clear
LOS ANGELES,2018-05-18,34.0536,-118.245,17.1,67.2,0.0,71.63,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-05-19,34.0536,-118.245,16.9,92.6,0.0,76.52,17.0,0.0,0.0,Overcast
LOS ANGELES,2018-05-20,34.0536,-118.245,17.4,88.3,0.0,72.74,12.0,0.0,0.0,Overcast
LOS ANGELES,2018-05-21,34.0536,-118.245,16.5,95.0,1.0,73.52,8.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2018-05-22,34.0536,-118.245,16.9,84.7,0.0,70.08,20.0,0.0,0.0,Overcast
LOS ANGELES,2018-05-23,34.0536,-118.245,16.9,72.1,0.0,74.42,13.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-05-24,34.0536,-118.245,16.6,99.6,0.0,76.6,10.0,0.0,0.0,Overcast
LOS ANGELES,2018-05-25,34.0536,-118.245,17.1,46.3,0.0,66.92,17.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-05-26,34.0536,-118.245,17.3,25.8,0.0,67.09,15.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-05-27,34.0536,-118.245,17.6,37.6,0.0,70.6,16.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-05-28,34.0536,-118.245,17.8,56.2,0.0,75.24,11.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-05-29,34.0536,-118.245,17.8,84.7,0.0,77.25,12.0,0.0,0.0,Overcast
LOS ANGELES,2018-05-30,34.0536,-118.245,17.8,97.9,0.0,77.16,11.0,0.0,0.0,Overcast
LOS ANGELES,2018-05-31,34.0536,-118.245,18.4,51.5,0.0,68.39,13.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-01,34.0536,-118.245,18.6,0.9,0.0,67.7,15.0,0.0,0.0,Clear
LOS ANGELES,2018-06-02,34.0536,-118.245,20.2,0.6,0.0,64.13,20.0,0.0,0.0,Clear
LOS ANGELES,2018-06-03,34.0536,-118.245,19.7,8.7,0.0,71.98,11.0,0.0,0.0,Clear
LOS ANGELES,2018-06-04,34.0536,-118.245,19.6,35.3,0.0,71.87,11.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-05,34.0536,-118.245,18.6,68.2,0.0,74.63,11.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-06,34.0536,-118.245,18.3,52.1,0.0,72.77,15.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-07,34.0536,-118.245,18.9,29.6,0.0,66.86,15.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-08,34.0536,-118.245,20.8,0.0,0.0,61.42,15.0,0.0,0.0,Clear
LOS ANGELES,2018-06-09,34.0536,-118.245,21.1,2.7,0.0,64.12,22.0,0.0,0.0,Clear
LOS ANGELES,2018-06-10,34.0536,-118.245,21.1,13.5,0.0,61.0,21.0,0.0,0.0,Clear
LOS ANGELES,2018-06-11,34.0536,-118.245,22.0,1.9,0.0,61.84,20.0,0.0,0.0,Clear
LOS ANGELES,2018-06-12,34.0536,-118.245,21.7,7.1,0.0,68.38,11.0,0.0,0.0,Clear
LOS ANGELES,2018-06-13,34.0536,-118.245,20.4,22.3,0.0,74.03,11.0,0.0,0.0,Clear
LOS ANGELES,2018-06-14,34.0536,-118.245,20.9,30.1,0.0,71.02,17.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-15,34.0536,-118.245,20.4,28.9,0.0,72.0,13.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-16,34.0536,-118.245,19.2,98.4,0.0,64.15,22.0,0.0,0.0,Overcast
LOS ANGELES,2018-06-17,34.0536,-118.245,17.9,91.3,0.0,66.75,10.0,0.0,0.0,Overcast
LOS ANGELES,2018-06-18,34.0536,-118.245,18.6,38.3,0.0,67.8,22.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-19,34.0536,-118.245,18.8,35.9,0.0,73.11,20.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-20,34.0536,-118.245,19.7,37.4,0.0,75.44,10.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-21,34.0536,-118.245,20.5,68.4,0.0,75.34,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-22,34.0536,-118.245,20.1,74.5,0.0,78.49,15.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-23,34.0536,-118.245,19.4,77.9,0.0,75.66,10.0,0.0,0.0,Overcast
LOS ANGELES,2018-06-24,34.0536,-118.245,19.7,55.2,0.0,70.45,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-25,34.0536,-118.245,20.6,42.9,0.0,69.56,22.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-26,34.0536,-118.245,20.5,48.8,0.0,70.95,20.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-27,34.0536,-118.245,20.8,27.9,0.0,71.45,18.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-28,34.0536,-118.245,20.4,33.2,0.0,71.04,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-29,34.0536,-118.245,20.8,64.9,0.0,66.04,14.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-06-30,34.0536,-118.245,21.1,49.0,0.0,66.74,14.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-07-01,34.0536,-118.245,21.1,44.4,0.0,69.41,16.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-07-02,34.0536,-118.245,20.7,48.2,0.0,70.3,14.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-07-03,34.0536,-118.245,20.9,40.7,0.0,68.96,14.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-07-04,34.0536,-118.245,21.5,30.1,0.0,66.88,21.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-07-05,34.0536,-118.245,23.9,5.4,0.0,60.2,14.0,0.0,0.0,Clear
LOS ANGELES,2018-07-06,34.0536,-118.245,31.8,2.1,0.0,35.7,15.0,0.0,0.0,Clear
LOS ANGELES,2018-07-07,34.0536,-118.245,30.6,2.4,0.0,42.05,10.0,0.0,0.0,Clear
LOS ANGELES,2018-07-08,34.0536,-118.245,29.2,2.6,0.0,45.95,19.0,0.0,0.0,Clear
LOS ANGELES,2018-07-09,34.0536,-118.245,27.8,5.1,0.0,54.14,11.0,0.0,0.0,Clear
LOS ANGELES,2018-07-10,34.0536,-118.245,25.8,3.7,0.0,63.49,16.0,0.0,0.0,Clear
LOS ANGELES,2018-07-11,34.0536,-118.245,25.6,4.2,0.0,63.74,15.0,0.0,0.0,Clear
LOS ANGELES,2018-07-12,34.0536,-118.245,24.6,4.1,0.0,68.55,22.0,0.0,0.0,Clear
LOS ANGELES,2018-07-13,34.0536,-118.245,23.4,5.2,0.0,71.38,18.0,0.0,0.0,Clear
LOS ANGELES,2018-07-14,34.0536,-118.245,23.8,4.4,0.0,69.14,14.0,0.0,0.0,Clear
LOS ANGELES,2018-07-15,34.0536,-118.245,24.2,6.1,0.0,69.96,16.0,0.0,0.0,Clear
LOS ANGELES,2018-07-16,34.0536,-118.245,23.7,29.0,0.0,71.57,14.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-07-17,34.0536,-118.245,22.6,46.6,0.0,74.51,20.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-07-18,34.0536,-118.245,23.2,23.6,0.0,73.82,14.0,0.0,0.0,Clear
LOS ANGELES,2018-07-19,34.0536,-118.245,24.1,2.7,0.0,70.35,15.0,0.0,0.0,Clear
LOS ANGELES,2018-07-20,34.0536,-118.245,23.2,17.2,0.0,69.35,16.0,0.0,0.0,Clear
LOS ANGELES,2018-07-21,34.0536,-118.245,23.1,36.2,0.0,69.55,16.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-07-22,34.0536,-118.245,24.6,3.8,0.0,64.9,12.0,0.0,0.0,Clear
LOS ANGELES,2018-07-23,34.0536,-118.245,26.1,1.7,0.0,60.01,24.0,0.0,0.0,Clear
LOS ANGELES,2018-07-24,34.0536,-118.245,26.4,1.8,0.0,61.25,19.0,0.0,0.0,Clear
LOS ANGELES,2018-07-25,34.0536,-118.245,25.6,17.2,0.0,71.43,12.0,0.0,0.0,Clear
LOS ANGELES,2018-07-26,34.0536,-118.245,24.3,40.8,0.0,75.49,21.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-07-27,34.0536,-118.245,24.3,37.1,0.0,72.72,11.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-07-28,34.0536,-118.245,24.3,31.0,0.0,71.45,23.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-07-29,34.0536,-118.245,25.1,3.4,0.0,67.84,23.0,0.0,0.0,Clear
LOS ANGELES,2018-07-30,34.0536,-118.245,24.8,3.4,0.0,66.28,12.0,0.0,0.0,Clear
LOS ANGELES,2018-07-31,34.0536,-118.245,25.4,2.9,0.0,62.33,17.0,0.0,0.0,Clear
LOS ANGELES,2018-08-01,34.0536,-118.245,25.6,2.5,0.0,62.0,17.0,0.0,0.0,Clear
LOS ANGELES,2018-08-02,34.0536,-118.245,25.0,2.7,0.0,65.1,19.0,0.0,0.0,Clear
LOS ANGELES,2018-08-03,34.0536,-118.245,25.1,1.3,0.0,64.97,17.0,0.0,0.0,Clear
LOS ANGELES,2018-08-04,34.0536,-118.245,24.4,8.9,0.0,69.34,15.0,0.0,0.0,Clear
LOS ANGELES,2018-08-05,34.0536,-118.245,24.3,11.4,0.0,69.96,12.0,0.0,0.0,Clear
LOS ANGELES,2018-08-06,34.0536,-118.245,26.3,2.6,0.0,63.52,13.0,0.0,0.0,Clear
LOS ANGELES,2018-08-07,34.0536,-118.245,27.2,6.3,0.0,61.34,12.0,0.0,0.0,Clear
LOS ANGELES,2018-08-08,34.0536,-118.245,27.9,7.0,0.0,55.51,15.0,0.0,0.0,Clear
LOS ANGELES,2018-08-09,34.0536,-118.245,26.7,12.1,0.0,62.46,12.0,0.0,0.0,Clear
LOS ANGELES,2018-08-10,34.0536,-118.245,27.1,3.8,0.0,53.56,23.0,0.0,0.0,Clear
LOS ANGELES,2018-08-11,34.0536,-118.245,26.1,2.8,0.0,63.63,14.0,0.0,0.0,Clear
LOS ANGELES,2018-08-12,34.0536,-118.245,24.5,9.8,0.0,70.45,21.0,0.0,0.0,Clear
LOS ANGELES,2018-08-13,34.0536,-118.245,23.7,11.9,0.0,68.6,14.0,0.0,0.0,Clear
LOS ANGELES,2018-08-14,34.0536,-118.245,23.5,3.9,0.0,68.38,20.0,0.0,0.0,Clear
LOS ANGELES,2018-08-15,34.0536,-118.245,23.9,18.6,0.0,72.23,22.0,0.0,0.0,Clear
LOS ANGELES,2018-08-16,34.0536,-118.245,24.8,40.4,0.0,72.72,14.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-08-17,34.0536,-118.245,25.1,54.2,0.0,73.67,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-08-18,34.0536,-118.245,24.3,31.8,0.0,73.31,15.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-08-19,34.0536,-118.245,24.2,24.2,0.0,73.97,12.0,0.0,0.0,Clear
LOS ANGELES,2018-08-20,34.0536,-118.245,24.1,50.8,0.0,72.87,19.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-08-21,34.0536,-118.245,24.2,60.9,0.0,71.58,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-08-22,34.0536,-118.245,24.1,35.1,0.0,69.66,15.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-08-23,34.0536,-118.245,23.2,27.4,0.0,71.83,16.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-08-24,34.0536,-118.245,22.6,29.0,0.0,71.16,19.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-08-25,34.0536,-118.245,22.1,38.2,0.0,73.75,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-08-26,34.0536,-118.245,22.2,47.0,0.0,72.2,22.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-08-27,34.0536,-118.245,21.9,43.3,0.0,71.01,18.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-08-28,34.0536,-118.245,21.8,28.9,0.0,72.31,18.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-08-29,34.0536,-118.245,23.1,3.3,0.0,65.42,14.0,0.0,0.0,Clear
LOS ANGELES,2018-08-30,34.0536,-118.245,23.1,2.3,0.0,62.63,13.0,0.0,0.0,Clear
LOS ANGELES,2018-08-31,34.0536,-118.245,22.9,1.1,0.0,66.34,10.0,0.0,0.0,Clear
LOS ANGELES,2018-09-01,34.0536,-118.245,22.4,46.7,0.0,72.03,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-02,34.0536,-118.245,22.4,76.0,0.0,70.52,12.0,0.0,0.0,Overcast
LOS ANGELES,2018-09-03,34.0536,-118.245,22.2,82.7,0.0,72.91,17.0,0.0,0.0,Overcast
LOS ANGELES,2018-09-04,34.0536,-118.245,21.2,91.6,0.0,76.22,17.0,0.0,0.0,Overcast
LOS ANGELES,2018-09-05,34.0536,-118.245,20.9,88.3,0.0,77.97,15.0,0.0,0.0,Overcast
LOS ANGELES,2018-09-06,34.0536,-118.245,20.7,70.9,0.0,77.92,20.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-07,34.0536,-118.245,21.7,41.2,0.0,75.32,14.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-08,34.0536,-118.245,22.2,32.0,0.0,77.53,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-09,34.0536,-118.245,22.4,28.8,0.0,76.21,11.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-10,34.0536,-118.245,22.6,51.9,0.0,72.47,11.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-11,34.0536,-118.245,22.3,50.0,0.0,70.08,10.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-12,34.0536,-118.245,22.1,39.1,0.0,70.53,15.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-13,34.0536,-118.245,22.6,2.1,0.0,67.39,12.0,0.0,0.0,Clear
LOS ANGELES,2018-09-14,34.0536,-118.245,24.1,0.0,0.0,53.79,16.0,0.0,0.0,Clear
LOS ANGELES,2018-09-15,34.0536,-118.245,22.7,0.2,0.0,61.02,15.0,0.0,0.0,Clear
LOS ANGELES,2018-09-16,34.0536,-118.245,22.8,0.2,0.0,59.09,10.0,0.0,0.0,Clear
LOS ANGELES,2018-09-17,34.0536,-118.245,22.1,0.7,0.0,57.47,18.0,0.0,0.0,Clear
LOS ANGELES,2018-09-18,34.0536,-118.245,21.3,1.6,0.0,62.99,11.0,0.0,0.0,Clear
LOS ANGELES,2018-09-19,34.0536,-118.245,20.4,1.8,0.0,69.93,16.0,0.0,0.0,Clear
LOS ANGELES,2018-09-20,34.0536,-118.245,21.4,53.2,0.0,71.68,10.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-21,34.0536,-118.245,21.7,32.2,0.0,72.83,13.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-22,34.0536,-118.245,21.4,26.1,0.0,73.24,19.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-23,34.0536,-118.245,20.9,22.6,0.0,74.19,10.0,0.0,0.0,Clear
LOS ANGELES,2018-09-24,34.0536,-118.245,20.1,48.7,0.0,72.27,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-25,34.0536,-118.245,19.3,73.6,0.0,76.86,11.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-26,34.0536,-118.245,20.4,42.6,0.0,77.02,13.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-27,34.0536,-118.245,20.7,11.4,0.0,77.68,10.0,0.0,0.0,Clear
LOS ANGELES,2018-09-28,34.0536,-118.245,21.0,67.6,0.0,77.59,18.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-29,34.0536,-118.245,21.0,38.8,0.0,69.05,11.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-09-30,34.0536,-118.245,21.6,19.6,0.0,68.54,13.0,0.0,0.0,Clear
LOS ANGELES,2018-10-01,34.0536,-118.245,24.8,20.5,0.0,54.06,13.0,0.0,0.0,Clear
LOS ANGELES,2018-10-02,34.0536,-118.245,22.2,81.9,0.0,65.61,15.0,0.0,0.0,Overcast
LOS ANGELES,2018-10-03,34.0536,-118.245,22.1,86.4,0.0,69.44,13.0,0.0,0.0,Overcast
LOS ANGELES,2018-10-04,34.0536,-118.245,20.8,30.7,0.0,76.4,17.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-10-05,34.0536,-118.245,20.6,31.4,0.0,74.95,21.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-10-06,34.0536,-118.245,20.6,62.6,0.0,74.86,13.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-10-07,34.0536,-118.245,20.2,20.3,0.0,70.67,18.0,0.0,0.0,Clear
LOS ANGELES,2018-10-08,34.0536,-118.245,20.1,35.0,0.0,70.83,17.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-10-09,34.0536,-118.245,19.9,44.3,0.0,68.16,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-10-10,34.0536,-118.245,19.2,58.6,0.0,63.46,18.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-10-11,34.0536,-118.245,19.3,30.8,0.0,57.04,13.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-10-12,34.0536,-118.245,20.1,32.6,5.0,64.49,14.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2018-10-13,34.0536,-118.245,18.7,90.2,4.0,78.8,14.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2018-10-14,34.0536,-118.245,19.2,57.4,0.0,78.04,8.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-10-15,34.0536,-118.245,21.6,3.2,0.0,35.11,15.0,0.0,0.0,Clear
LOS ANGELES,2018-10-16,34.0536,-118.245,20.3,0.2,0.0,34.69,11.0,0.0,0.0,Clear
LOS ANGELES,2018-10-17,34.0536,-118.245,20.3,0.1,0.0,41.23,14.0,0.0,0.0,Clear
LOS ANGELES,2018-10-18,34.0536,-118.245,21.4,0.0,0.0,39.89,10.0,0.0,0.0,Clear
LOS ANGELES,2018-10-19,34.0536,-118.245,23.1,0.0,0.0,35.08,14.0,0.0,0.0,Clear
LOS ANGELES,2018-10-20,34.0536,-118.245,23.4,0.8,0.0,34.63,12.0,0.0,0.0,Clear
LOS ANGELES,2018-10-21,34.0536,-118.245,20.3,7.6,0.0,66.47,11.0,0.0,0.0,Clear
LOS ANGELES,2018-10-22,34.0536,-118.245,19.7,45.1,0.0,74.79,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-10-23,34.0536,-118.245,19.1,39.3,0.0,78.71,14.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-10-24,34.0536,-118.245,20.1,21.4,0.0,77.45,14.0,0.0,0.0,Clear
LOS ANGELES,2018-10-25,34.0536,-118.245,20.1,37.6,0.0,78.7,11.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-10-26,34.0536,-118.245,20.2,5.9,0.0,72.57,10.0,0.0,0.0,Clear
LOS ANGELES,2018-10-27,34.0536,-118.245,19.2,18.0,0.0,76.72,12.0,0.0,0.0,Clear
LOS ANGELES,2018-10-28,34.0536,-118.245,18.6,15.2,0.0,80.82,12.0,0.0,0.0,Clear
LOS ANGELES,2018-10-29,34.0536,-118.245,17.9,29.9,0.0,82.16,9.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-10-30,34.0536,-118.245,18.6,27.8,0.0,74.86,10.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-10-31,34.0536,-118.245,19.1,5.6,0.0,63.47,18.0,0.0,0.0,Clear
LOS ANGELES,2018-11-01,34.0536,-118.245,20.0,3.9,0.0,45.54,11.0,0.0,0.0,Clear
LOS ANGELES,2018-11-02,34.0536,-118.245,21.6,2.2,0.0,46.48,11.0,0.0,0.0,Clear
LOS ANGELES,2018-11-03,34.0536,-118.245,21.3,1.8,0.0,52.1,9.0,0.0,0.0,Clear
LOS ANGELES,2018-11-04,34.0536,-118.245,20.1,10.6,0.0,62.89,9.0,0.0,0.0,Clear
LOS ANGELES,2018-11-05,34.0536,-118.245,19.0,46.7,0.0,74.76,13.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-11-06,34.0536,-118.245,19.4,41.1,0.0,70.02,13.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-11-07,34.0536,-118.245,18.3,60.9,0.0,76.0,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-11-08,34.0536,-118.245,18.3,42.8,0.0,69.29,8.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-11-09,34.0536,-118.245,18.7,2.6,0.0,30.77,10.0,0.0,0.0,Clear
LOS ANGELES,2018-11-10,34.0536,-118.245,17.2,25.1,0.0,31.73,13.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-11-11,34.0536,-118.245,16.3,2.5,0.0,46.01,8.0,0.0,0.0,Clear
LOS ANGELES,2018-11-12,34.0536,-118.245,16.6,1.5,0.0,30.23,11.0,0.0,0.0,Clear
LOS ANGELES,2018-11-13,34.0536,-118.245,16.3,3.1,0.0,27.51,11.0,0.0,0.0,Clear
LOS ANGELES,2018-11-14,34.0536,-118.245,18.6,2.7,0.0,23.64,9.0,0.0,0.0,Clear
LOS ANGELES,2018-11-15,34.0536,-118.245,18.2,4.1,0.0,35.36,12.0,0.0,0.0,Clear
LOS ANGELES,2018-11-16,34.0536,-118.245,17.2,12.5,0.0,56.01,9.0,0.0,0.0,Clear
LOS ANGELES,2018-11-17,34.0536,-118.245,17.0,27.1,0.0,75.7,12.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-11-18,34.0536,-118.245,17.1,12.0,0.0,70.46,9.0,0.0,0.0,Clear
LOS ANGELES,2018-11-19,34.0536,-118.245,16.6,5.2,0.0,60.56,6.0,0.0,0.0,Clear
LOS ANGELES,2018-11-20,34.0536,-118.245,16.2,2.8,0.0,65.48,12.0,0.0,0.0,Clear
LOS ANGELES,2018-11-21,34.0536,-118.245,16.7,40.9,2.0,71.79,8.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2018-11-22,34.0536,-118.245,16.1,30.0,8.0,81.17,13.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2018-11-23,34.0536,-118.245,16.2,13.8,0.0,73.71,7.0,0.0,0.0,Clear
LOS ANGELES,2018-11-24,34.0536,-118.245,16.7,22.0,0.0,74.84,8.0,0.0,0.0,Clear
LOS ANGELES,2018-11-25,34.0536,-118.245,17.4,15.9,0.0,71.99,9.0,0.0,0.0,Clear
LOS ANGELES,2018-11-26,34.0536,-118.245,18.0,1.5,0.0,41.77,9.0,0.0,0.0,Clear
LOS ANGELES,2018-11-27,34.0536,-118.245,17.9,9.6,0.0,43.94,11.0,0.0,0.0,Clear
LOS ANGELES,2018-11-28,34.0536,-118.245,16.6,67.4,1.0,69.53,8.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2018-11-29,34.0536,-118.245,14.9,90.5,22.0,86.77,21.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2018-11-30,34.0536,-118.245,15.2,19.2,0.0,67.1,15.0,0.0,0.0,Clear
LOS ANGELES,2018-12-01,34.0536,-118.245,13.9,5.2,0.0,60.14,14.0,0.0,0.0,Clear
LOS ANGELES,2018-12-02,34.0536,-118.245,14.2,2.5,0.0,40.58,18.0,0.0,0.0,Clear
LOS ANGELES,2018-12-03,34.0536,-118.245,14.6,3.3,0.0,46.07,11.0,0.0,0.0,Clear
LOS ANGELES,2018-12-04,34.0536,-118.245,15.5,3.6,0.0,34.35,10.0,0.0,0.0,Clear
LOS ANGELES,2018-12-05,34.0536,-118.245,13.1,97.4,5.0,62.59,14.0,0.0,0.0,"Rain, Overcast"
LOS ANGELES,2018-12-06,34.0536,-118.245,12.4,73.0,31.0,85.49,16.0,0.0,0.0,"Rain, Partially cloudy"
LOS ANGELES,2018-12-07,34.0536,-118.245,14.8,15.3,0.0,65.18,10.0,0.0,0.0,Clear
LOS ANGELES,2018-12-08,34.0536,-118.245,15.3,1.4,0.0,62.3,10.0,0.0,0.0,Clear
LOS ANGELES,2018-12-09,34.0536,-118.245,15.9,4.4,0.0,61.9,7.0,0.0,0.0,Clear
LOS ANGELES,2018-12-10,34.0536,-118.245,15.9,5.0,0.0,60.46,6.0,0.0,0.0,Clear
LOS ANGELES,2018-12-11,34.0536,-118.245,14.9,3.0,0.0,71.37,12.0,0.0,0.0,Clear
LOS ANGELES,2018-12-12,34.0536,-118.245,14.5,38.0,0.0,78.59,8.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-12-13,34.0536,-118.245,16.6,1.8,0.0,50.9,9.0,0.0,0.0,Clear
LOS ANGELES,2018-12-14,34.0536,-118.245,16.2,7.0,0.0,41.05,9.0,0.0,0.0,Clear
LOS ANGELES,2018-12-15,34.0536,-118.245,14.9,1.4,0.0,54.97,12.0,0.0,0.0,Clear
LOS ANGELES,2018-12-16,34.0536,-118.245,14.1,5.5,0.0,69.56,9.0,0.0,0.0,Clear
LOS ANGELES,2018-12-17,34.0536,-118.245,15.6,57.4,0.0,80.37,8.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-12-18,34.0536,-118.245,15.1,23.1,0.0,81.85,9.0,0.0,0.0,Clear
LOS ANGELES,2018-12-19,34.0536,-118.245,15.5,2.4,0.0,70.34,7.0,0.0,0.0,Clear
LOS ANGELES,2018-12-20,34.0536,-118.245,15.7,4.3,0.0,66.17,8.0,0.0,0.0,Clear
LOS ANGELES,2018-12-21,34.0536,-118.245,15.6,4.5,0.0,76.11,8.0,0.0,0.0,Clear
LOS ANGELES,2018-12-22,34.0536,-118.245,14.0,11.7,0.0,81.6,9.0,0.0,0.0,Clear
LOS ANGELES,2018-12-23,34.0536,-118.245,13.4,30.6,0.0,85.45,9.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-12-24,34.0536,-118.245,14.9,65.0,0.0,79.7,11.0,0.0,0.0,Partially cloudy
LOS ANGELES,2018-12-25,34.0536,-118.245,15.1,15.5,0.0,56.18,19.0,0.0,0.0,Clear
LOS ANGELES,2018-12-26,34.0536,-118.245,13.7,1.7,0.0,57.61,9.0,0.0,0.0,Clear
LOS ANGELES,2018-12-27,34.0536,-118.245,13.3,17.5,0.0,51.04,16.0,0.0,0.0,Clear
LOS ANGELES,2018-12-28,34.0536,-118.245,12.3,1.2,0.0,22.32,16.0,0.0,0.0,Clear
LOS ANGELES,2018-12-29,34.0536,-118.245,10.0,1.2,0.0,40.12,8.0,0.0,0.0,Clear
LOS ANGELES,2018-12-30,34.0536,-118.245,11.6,5.8,0.0,53.67,7.0,0.0,0.0,Clear
