name,latitude,longitude,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,description
PITTSBURGH,40.438,-79.997,4/28/2017,21.3,10,16.1,8.1,61.5,0.11,4.17,0,0,,16.9,176.5,1016,26.4,15.9,213.9,18.4,8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,4/29/2017,23.3,12.3,17.2,14.1,82.3,10.31,54.17,0,0,,18.7,184.5,1018.4,44.8,15.6,164.4,14.2,5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,4/30/2017,29.5,14.7,22.1,14.4,65.4,0.5,12.5,0,0,46.5,28.9,149.2,1015.7,44.3,15.9,291.5,25.4,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
PITTSBURGH,40.438,-79.997,5/1/2017,27,15.8,20.9,14.2,66.3,10.37,41.67,0,0,78.4,43,191.9,1005,57,14.8,181.8,15.6,6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,5/2/2017,16.2,9.4,12.4,3.9,57.3,2.13,29.17,0,0,73.2,38,255.6,1006.7,83.2,15.9,297,25.7,10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,5/3/2017,14.5,7.3,10.4,0.9,53.2,0.26,12.5,0,0,48.3,22,271.1,1018.8,64.7,16,312.6,27.1,9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
PITTSBURGH,40.438,-79.997,5/4/2017,18.2,9.1,12.7,4.5,58.3,1.1,29.17,0,0,46.1,31.1,111.2,1015.3,68,15.7,204.3,17.6,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,5/5/2017,21.7,9.3,14.3,10.6,80.1,9.44,62.5,0,0,41.3,24.5,176.2,998.5,76.9,14.5,208.1,18.1,7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,5/6/2017,8.8,5.2,7,4.8,86.1,11.08,91.67,0,0,43.8,24.9,305.2,999,86.5,13.7,170.7,14.8,6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,5/7/2017,13.1,5.1,8.6,-0.4,57.4,0.7,29.17,0,0,48.2,28,298.3,1008.8,71.1,16,272.8,23.5,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
PITTSBURGH,40.438,-79.997,5/8/2017,13.1,3.3,8.4,-3.5,45,0,0,0,0,41.4,26.6,283.2,1015.7,45.7,16,345.5,29.9,10,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,5/9/2017,17.7,2.5,10.7,-3.3,39.7,0,0,0,0,,12.2,237.5,1015.5,11,16,272.9,23.4,10,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,5/10/2017,21.5,8.7,15.1,2.4,45.1,0,0,0,0,,12.2,178.5,1015.2,43.7,16,234.9,20.3,8,Partially cloudy,Clearing in the afternoon.
PITTSBURGH,40.438,-79.997,5/11/2017,14.8,9.9,11.8,7.4,77.2,14.21,29.17,0,0,31.7,15.2,68.5,1011.4,85.5,11,174.8,15,7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
PITTSBURGH,40.438,-79.997,5/12/2017,13.3,9.9,11.2,7.3,77.1,0,0,0,0,,15.1,86.3,1012.9,97.9,16,103,8.9,4,Overcast,Cloudy skies throughout the day.
PITTSBURGH,40.438,-79.997,5/13/2017,19,9.5,13.3,6.3,65.4,0,0,0,0,,12.6,213,1011,73,16,252.1,21.7,7,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,5/14/2017,20.4,10,15,5.9,56.5,0.19,12.5,0,0,57.5,33.9,257.5,1009.8,60.2,15.9,314.4,27.2,9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
PITTSBURGH,40.438,-79.997,5/15/2017,21,5.7,13.9,2.1,48.1,0,0,0,0,38.9,24.3,303.9,1016.6,12.5,16,355.1,30.5,10,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,5/16/2017,27.9,7.7,18.7,8.4,54,0,0,0,0,31.7,16.8,167.3,1016.8,9,15.4,339.2,29.4,10,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,5/17/2017,30.1,18,24.4,13.4,52.3,0,0,0,0,44.7,28,215.7,1014.9,15.2,16,259.2,22.2,8,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,5/18/2017,29.2,20.2,24.1,14.8,56.7,0.87,8.33,0,0,48.4,27.7,208.8,1013.8,25.9,16,251.4,21.7,8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
PITTSBURGH,40.438,-79.997,5/19/2017,27,17.8,22.7,16.3,67.5,0.56,4.17,0,0,,18.1,258.3,1015.6,43.6,16,221.1,19.3,6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,5/20/2017,21.6,13.7,17.2,12.5,74.4,0,0,0,0,35.3,15.7,120.2,1020.7,64.4,15.5,287.1,24.9,8,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,5/21/2017,23.7,15.1,18.7,15,79.8,17.06,37.5,0,0,40.7,18.3,153.7,1018.8,55.6,14.5,186.3,16.1,6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,5/22/2017,18.5,14.4,17.2,11.4,70.3,0.99,12.5,0,0,37.1,21.5,247.6,1016.5,61.4,15.4,235.6,20.3,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
PITTSBURGH,40.438,-79.997,5/23/2017,21.8,9.6,16,8.3,62.7,0,0,0,0,32.1,19.7,108.6,1011.9,27.9,15.7,201.5,17.6,5,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,5/24/2017,19.3,14.3,15.9,11.4,74.7,1.43,20.83,0,0,40.7,26.9,111.2,1003.1,85.5,15.4,162.5,14.1,5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,5/25/2017,18.9,13,15,12,83.1,13.97,83.33,0,0,33.5,20.6,176.2,999,77.7,14.5,244.6,21.1,8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,5/26/2017,19.2,13.8,15.6,12,80.1,4.33,50,0,0,37.1,21.8,277.2,1008.7,70.9,14.1,176.5,15.1,6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,5/27/2017,21.3,13.2,16.7,13.6,82.8,5.01,25,0,0,,7.9,122,1012.7,67,12.9,205.8,17.6,7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
PITTSBURGH,40.438,-79.997,5/28/2017,24.7,13.9,19.7,15.9,80.1,0.32,8.33,0,0,,16,155.5,1009.1,55.7,11.2,176.1,15.3,6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,5/29/2017,25.2,15.7,20.3,12.9,66.2,9.66,29.17,0,0,38.9,20.3,234.8,1011.7,54.9,14.6,328.8,28.5,10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
PITTSBURGH,40.438,-79.997,5/30/2017,25.6,16.4,20.9,11.5,58.1,2.13,20.83,0,0,43.6,30.3,207.2,1014.9,49.3,16,274.5,23.8,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,5/31/2017,23.8,13.5,17.6,11.2,69.5,5.61,20.83,0,0,64.8,31.1,214.2,1016,39.4,15.4,298,25.9,8,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.
PITTSBURGH,40.438,-79.997,6/1/2017,22.8,12.3,17.7,8.5,59.3,0,0,0,0,34.8,22.3,273.8,1017.1,29.8,15.7,362.5,31.2,10,Partially cloudy,Becoming cloudy in the afternoon.
PITTSBURGH,40.438,-79.997,6/2/2017,23.8,12.5,18.9,6.5,46.5,0,0,0,0,37.1,19.9,224,1017.8,16.4,16,351.1,30.2,10,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,6/3/2017,26.1,15.5,20.8,7.1,42.6,0,0,0,0,40.3,21.5,275.2,1017.3,21.2,16,349.1,30.3,10,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/4/2017,26.6,15.6,19.5,12.7,66.6,3.28,25,0,0,40.6,30.2,193.7,1013.2,65.1,15.4,245.4,21.3,8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,6/5/2017,23.1,15.1,19.1,15.4,79.2,11.98,33.33,0,0,42.5,21.7,234.5,1007.5,54.6,15.1,116.6,10.1,4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,6/6/2017,17.6,12.2,15.1,10.1,72.9,0,0,0,0,37.1,19.3,306.6,1010.7,70.2,15.8,324.9,28,9,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/7/2017,17.8,11.1,14.3,9.9,75.4,0.95,12.5,0,0,33.5,13.6,131.7,1015.7,83.3,15.6,192.4,16.5,6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
PITTSBURGH,40.438,-79.997,6/8/2017,21,10.7,15.6,9.3,68.2,0,0,0,0,,11.3,115.5,1015.2,52.3,16,306.8,26.5,9,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/9/2017,24.5,12.3,18.8,9.9,58.1,0,0,0,0,33.5,18,250.5,1012.4,40,15.9,340.9,29.5,10,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/10/2017,28,17.2,22.4,12.9,56.1,0.56,4.17,0,0,37.2,26.1,208.8,1015.9,51.6,16,319.2,27.4,10,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
PITTSBURGH,40.438,-79.997,6/11/2017,29.2,17.9,24.1,14.2,55.3,0,0,0,0,38.4,20.9,219.3,1019.4,6.1,16,356.9,30.9,10,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,6/12/2017,30.2,19,25.7,16.3,57.4,0,0,0,0,33.5,21.7,226.5,1018.5,28.7,15.9,325,28.2,9,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/13/2017,31.5,20.6,24.7,18.9,71.4,23.19,20.83,0,0,64.8,27.6,229.6,1016.1,35.1,15,276.5,23.8,8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,6/14/2017,28.4,19.4,22.9,19.1,80.5,28.06,12.5,0,0,48.1,16,196.2,1015.7,37.9,13,280,24.1,8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,6/15/2017,29.1,20.3,23.2,19.5,80.7,28.33,29.17,0,0,49,15.9,198.2,1012.5,37.7,13.9,201.6,17.3,6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,6/16/2017,27.3,19,22,18.7,82.4,22.77,12.5,0,0,66.6,16.2,162.6,1011.7,43.3,11.7,204.6,17.7,6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
PITTSBURGH,40.438,-79.997,6/17/2017,29.7,17.2,23.8,18.2,72.7,0,0,0,0,,17.5,133,1010.4,22.6,13.8,347.7,30.2,10,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/18/2017,30.6,21.3,24.7,18.9,71.8,13.58,25,0,0,50.5,30.6,196,1007.7,32.1,15.8,299.3,25.8,8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,6/19/2017,25.3,17.2,21,16.3,76.7,15.91,33.33,0,0,40.4,25.5,236.2,1010,63.5,14.7,277.7,24.1,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,6/20/2017,24.3,14.9,20.1,11.5,60.2,0,0,0,0,39.6,25.5,234.9,1014.9,25.2,16,340.1,29.4,10,Partially cloudy,Becoming cloudy in the afternoon.
PITTSBURGH,40.438,-79.997,6/21/2017,25.8,16.8,21.6,14.2,63.5,2.95,8.33,0,0,36.3,19.6,260.7,1014.9,35.5,16,270.9,23.4,9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
PITTSBURGH,40.438,-79.997,6/22/2017,28.5,18,23.7,18.5,73.8,0,0,0,0,36.6,26.2,184.9,1015.3,37.8,14.9,258.1,22.3,8,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/23/2017,24.2,19.9,21.8,19.6,87.3,25.49,66.67,0,0,46.5,22.2,217.7,1007.6,70.3,12.6,205.3,17.8,8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,6/24/2017,25.8,18.7,21.9,14.8,67.1,5.33,25,0,0,44.9,25.9,264.3,1011,42.9,14.9,329.3,28.5,10,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
PITTSBURGH,40.438,-79.997,6/25/2017,23.5,16.2,19.9,9.9,54.5,0,0,0,0,43.3,24.5,269.5,1017.3,46.3,16,329.8,28.6,10,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/26/2017,22.8,13,18.1,7.5,50.9,0,0,0,0,41.6,29.3,246.3,1017.9,29.8,16,329.2,28.5,10,Partially cloudy,Becoming cloudy in the afternoon.
PITTSBURGH,40.438,-79.997,6/27/2017,20.1,12.6,16.5,8.4,60,0,0,0,0,39.8,24.3,263.2,1017.9,48.3,16,335.2,29,9,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/28/2017,23.4,9.9,17.8,8.7,57.8,0,0,0,0,,14.5,183.2,1020.9,9.3,16,351.3,30.2,10,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,6/29/2017,28.9,15.4,22.4,14.2,60.5,0,0,0,0,42.2,27.7,193.9,1017.1,29.2,16,334.1,28.9,10,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,6/30/2017,28.4,18.9,24.1,18.7,72.8,9.36,16.67,0,0,48.2,28.2,205.1,1014.4,46.6,15.3,307.5,26.7,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,7/1/2017,27.2,22.8,24.4,18.8,71.9,9.26,12.5,0,0,42.5,24.6,222.4,1012.8,55,15.5,252.1,21.6,9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
PITTSBURGH,40.438,-79.997,7/2/2017,28,19.7,24.2,15.5,60.7,0,0,0,0,31.8,21.7,252,1017.2,17.9,15.9,340.5,29.3,10,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,7/3/2017,28.3,18.4,23.1,16,66,4.25,8.33,0,0,53.1,17.4,218.1,1017.9,24.9,15.8,321.5,27.8,10,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,7/4/2017,28.3,19.8,23.8,17,68.2,0,0,0,0,,14,206,1018.5,37,13.5,307.1,26.5,9,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,7/5/2017,29.8,18.4,24.3,17.2,65.3,0,0,0,0,31.7,18.4,129.1,1019,29.4,16,234.9,20.3,8,Partially cloudy,Becoming cloudy in the afternoon.
PITTSBURGH,40.438,-79.997,7/6/2017,27.1,20.6,22.5,19.1,81.6,21.95,33.33,0,0,40.7,19.9,168.6,1016.4,52.9,13.3,121.7,10.7,4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,7/7/2017,27,19,21.8,18.5,82.3,2.21,20.83,0,0,38.7,20.7,246.3,1011.9,60.6,11.4,269.3,23.4,9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,7/8/2017,24.2,17.9,20.7,15.7,74.1,6.39,8.33,0,0,38.3,18.2,267.1,1012.2,61.9,15.8,295.1,25.5,10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,7/9/2017,25.2,13.4,20.2,11.4,59.6,0,0,0,0,,17.7,207.4,1018.2,26.8,15.6,355.1,30.6,10,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,7/10/2017,26.4,15.5,19.7,14.9,74.9,9.55,25,0,0,47.9,28.2,172.6,1016.7,38.1,15.3,253.4,21.9,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,7/11/2017,27.7,18.3,22.1,19,83.3,12.15,50,0,0,59,24.3,202.1,1014.8,58.7,15,209.2,18.2,7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
PITTSBURGH,40.438,-79.997,7/12/2017,30.6,20.3,24.6,19.5,75.2,1.29,12.5,0,0,35.3,23.9,206.2,1017.5,38.5,14.2,256.8,22.4,8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
PITTSBURGH,40.438,-79.997,7/13/2017,24.8,22.8,23.8,20.3,81,3,20.83,0,0,43.7,22.5,209.5,1017.4,47.2,14.9,97.2,8.4,2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,7/14/2017,28.3,21.8,24.7,20.1,76.8,7.83,33.33,0,0,26.1,15.7,247.9,1016.3,54.1,12.8,129.5,11,4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
PITTSBURGH,40.438,-79.997,7/15/2017,25.4,18.8,22.3,16,68.4,0,0,0,0,,19.4,313.2,1017.2,52.9,15.9,318.8,27.5,9,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,7/16/2017,26.8,16.5,22.4,15.5,66.6,0,0,0,0,,12.8,173.5,1016,30.6,15.3,338,29.5,10,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,7/17/2017,28.8,18.4,23.7,17.7,70.1,0,0,0,0,,10.5,205,1016.2,25.6,15.9,339.7,29.4,10,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,7/18/2017,30.5,19.3,25.1,18,65.9,0,0,0,0,,9.1,192.2,1018.7,16.4,16,335.2,29,9,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,7/19/2017,31.5,21,26.6,19.5,66.6,0,0,0,0,29.5,16.3,205.9,1018.5,15.9,13.8,323,27.8,9,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,7/20/2017,30.6,21.6,25.7,19.8,71.9,4.59,12.5,0,0,33.5,24.1,227,1016.8,31.4,14.2,320.3,27.5,9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,7/21/2017,30.2,21.4,25.6,21.1,77.5,0,0,0,0,,17.9,167.8,1014.9,53.7,12.8,262.2,22.6,8,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,7/22/2017,25,22.2,23.2,21.1,88,10.93,25,0,0,31.7,20.7,198.7,1011.9,75.8,10,144.7,12.3,5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,7/23/2017,26.3,20.1,23.4,20.8,86,5.31,25,0,0,46.4,23.5,226.5,1008.9,81.9,12.2,234.7,20.5,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,7/24/2017,26,19.3,21.7,17.2,77.1,0.29,8.33,0,0,47.9,21.5,269.3,1011.5,71.2,15.2,290.9,25.2,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,7/25/2017,23.7,16.7,19.4,13.1,67.1,0,0,0,0,,13.8,275.3,1021,78.8,16,332.5,28.6,10,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,7/26/2017,26.5,15.2,21.1,14.7,68.8,0,0,0,0,,13.4,136.9,1021,11.5,15.5,335.1,28.9,9,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,7/27/2017,27.4,18.1,22.9,17.7,73.8,3.07,12.5,0,0,29.5,18.5,178.8,1014.4,32.8,14.7,227,19.6,8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,7/28/2017,25.6,18.2,22.3,19.2,82.5,15.03,25,0,0,35.3,17,70.5,1010,71.3,12.2,178.5,15.5,6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,7/29/2017,24.1,13.3,18.5,12.4,70.8,42.26,41.67,0,0,53.6,23.1,129.1,1013.8,47.9,13.1,255.1,21.9,7,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.
PITTSBURGH,40.438,-79.997,7/30/2017,28.4,15.6,21.8,13.9,62,0,0,0,0,,11.7,301.5,1019.2,26.9,16,315.2,27.3,9,Partially cloudy,Becoming cloudy in the afternoon.
PITTSBURGH,40.438,-79.997,7/31/2017,28,17.6,23.3,13.8,56.9,0,0,0,0,,15.5,292.1,1020.9,8.2,16,330.8,28.5,10,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,8/1/2017,28.2,17.1,23.6,15.4,62,0,0,0,0,,9.8,199.2,1019.5,17.4,14.9,282.7,24.3,9,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,8/2/2017,28,18.7,23.3,16.7,67.9,5.41,12.5,0,0,31.7,14,174,1018.5,31.2,14.7,293.9,25.5,9,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.
PITTSBURGH,40.438,-79.997,8/3/2017,28.4,18.6,23.5,16.8,67.7,0,0,0,0,29.5,16.4,177.5,1018.3,23.4,15.7,304.9,26.2,9,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,8/4/2017,28.3,19.1,22.7,17.5,73.4,5.97,20.83,0,0,55.3,26.4,197.2,1013.3,30.6,15.7,271,23.4,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,8/5/2017,22.1,14.3,18.1,11.6,66.7,0,0,0,0,33.9,23.7,260.2,1016.9,61.5,16,312.3,26.9,9,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,8/6/2017,21.9,15.2,18.7,14.4,76.8,0,0,0,0,,10,149.2,1019.6,52.8,15.9,184.2,15.8,5,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,8/7/2017,21.3,16.1,18.7,15.7,82.8,10.64,29.17,0,0,,9.8,119.2,1016.1,85.3,13.7,116,10,4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,8/8/2017,23.6,16.1,19.8,11.9,64.4,0,0,0,0,35.3,18.3,293.2,1018.9,28.1,13.6,325.5,28.3,9,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,8/9/2017,26,12.3,19.8,11.5,62.1,0,0,0,0,,11.4,85.1,1023.4,6.2,15,327.6,28.4,9,Clear,Clear conditions throughout the day.
PITTSBURGH,40.438,-79.997,8/10/2017,24.7,15.8,20.3,14.2,68.7,0.38,8.33,0,0,,14.8,147.1,1022,50,15.6,154.4,13.4,5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
PITTSBURGH,40.438,-79.997,8/11/2017,26.5,17.9,21.2,17.3,80.3,2.46,16.67,0,0,31.7,15.5,189.7,1017.8,55.4,12.4,208.6,18.1,8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,8/12/2017,25.5,18.1,21.1,15.9,74.2,0,0,0,0,33.5,18.4,256.8,1014,36.8,12.4,237.3,20.5,7,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,8/13/2017,25,15.3,20.2,13.3,66.4,0,0,0,0,,9.3,193.9,1017.3,21.7,15.6,318,27.4,9,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,8/14/2017,25.2,16.9,20.7,15.8,74.1,0,0,0,0,,13.1,106.5,1014.8,42.7,15.9,179.5,15.5,7,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,8/15/2017,29.2,18.7,23.6,17.6,71.2,0,0,0,0,,13.7,187.7,1012.9,44.6,14.6,226.1,19.5,7,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,8/16/2017,28.8,19.8,24.1,16.3,64.3,0,0,0,0,,12.2,168.2,1017,30.6,14.9,279,24.1,9,Partially cloudy,Clearing in the afternoon.
PITTSBURGH,40.438,-79.997,8/17/2017,30.2,18.2,23.8,18.5,73.3,3.63,16.67,0,0,51.8,18.4,155.4,1014.5,25.6,15.3,255.5,22,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,8/18/2017,28.2,21.8,24.1,19.2,76.1,30.18,37.5,0,0,41.4,21.7,230,1010.6,54.2,14.3,232,20.1,7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
PITTSBURGH,40.438,-79.997,8/19/2017,27.3,17.3,21.4,16.8,76.4,7.73,8.33,0,0,61.9,22.7,230.6,1013.6,30.6,15.8,294,25.4,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,8/20/2017,27.8,14.9,21.2,15.2,72.3,0,0,0,0,,10.5,116.8,1020,21.2,10,306.5,26.4,9,Partially cloudy,Partly cloudy throughout the day.
PITTSBURGH,40.438,-79.997,8/21/2017,29,18.8,23.9,19,74.9,0.75,4.17,0,0,27.7,18.5,180.2,1020.9,27.2,15.5,229.6,19.8,8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
PITTSBURGH,40.438,-79.997,8/22/2017,28.8,21.3,23.7,20,80.8,21.04,20.83,0,0,57.2,28.5,206.6,1014,34.5,15.3,262,22.7,8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
PITTSBURGH,40.438,-79.997,8/23/2017,23.8,17.8,20.5,13.4,66.2,0.07,8.33,0,0,27.7,15.9,299.1,1013.6,47.5,15.6,300.8,26.1,9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
PITTSBURGH,40.438,-79.997,8/24/2017,22.3,14.3,17.8,12.7,73.7,2.5,12.5,0,0,35.3,15.4,136.3,1016.4,55.8,13.2,226.1,19.6,7,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.
PITTSBURGH,40.438,-79.997,8/25/2017,21.1,11.8,16.6,10.7,69.7,2.77,4.17,0,0,33.5,10.2,193.5,1022.3,32.4,15.9,258.3,22.2,8,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.
PITTSBURGH,40.438,-79.997,8/26/2017,22.9,11.6,17.5,10.4,65.8,0,0,0,0,,10.1,168.6,1024.9,21.2,15.4,291.1,25.2,9,Partially cloudy,Partly cloudy throughout the day.
