name,latitude,longitude,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,description
NASHVILLE,36.168,-86.778,2016-04-06,18.3,4.9,12.1,4.4,61.1,4.93,20.83,0,0,56.2,38.7,194.9,1014.2,62.6,15.4,104.9,8.8,5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
NASHVILLE,36.168,-86.778,2016-04-07,18.2,6.8,12.3,4,61.5,1.06,25,0,0,57.2,30.7,271.6,1010,56.9,16,284.3,24.7,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
NASHVILLE,36.168,-86.778,2016-04-08,14.3,5.9,9.7,1.7,61.5,0.03,4.17,0,0,44.9,25,304.4,1014.9,56.4,15.9,269.6,23.3,8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
NASHVILLE,36.168,-86.778,2016-04-09,12.1,2.8,7.3,-6.7,38.1,0,0,0,0,41.4,24.2,247.5,1022.3,19.9,16,314.6,27.1,10,Clear,Clear conditions throughout the day.
NASHVILLE,36.168,-86.778,2016-04-10,20.6,3.2,11.4,0.6,49.1,1,8.33,0,0,52.7,34.5,155.2,1020.1,61.1,15.8,199.4,17.2,7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
NASHVILLE,36.168,-86.778,2016-04-11,21.5,12.3,16.4,8.7,61.7,0.33,16.67,0,0,75.9,50.8,207.1,1016.9,81.4,15.9,163.6,14.2,7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
NASHVILLE,36.168,-86.778,2016-04-12,18.4,7.8,12.4,1.9,52.9,0.36,20.83,0,0,36.7,28.8,76.3,1022.9,40.5,15.4,308.6,26.7,10,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.
NASHVILLE,36.168,-86.778,2016-04-13,21,4.7,13.4,2.9,49.9,0,0,0,0,,14.2,59.3,1021.7,59,16,199.6,17.2,6,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-04-14,23.2,13.3,17.6,11.1,66.7,0.32,8.33,0,0,,15.3,93.5,1019.1,89.3,16,208.2,18,7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
NASHVILLE,36.168,-86.778,2016-04-15,25.7,13.5,18.7,5.4,47.4,0,0,0,0,33.5,22.8,145.1,1020,50.7,16,290.4,25.2,9,Partially cloudy,Clearing in the afternoon.
